Customer_ID,Gender,Age,Lifetime_data_usage,Date_of_registration,Churn_date,Churn,Lifetime_money_spent,Plans_switch,Dependents,Plan_type,last_plan_used
49750976561,female,49,2296,07-10-2020,,0,14812,3,1,Prepaid,7
13039458015,male,23,5262,17-09-2019,,0,29791,2,1,Postpaid,28
23420484002,female,31,3702,20-03-2018,,0,21405,2,1,Prepaid,1
68216652880,male,28,2128,13-08-2020,04-08-2023,1,12898,2,1,Prepaid,9
17476413234,female,61,3102,04-02-2019,,0,19333,2,1,Prepaid,12
52493135342,male,41,728,12-01-2019,21-12-2019,1,4265,3,1,Prepaid,10
37818386933,female,25,1095,29-03-2018,12-09-2019,1,6998,1,1,Prepaid,7
83261785745,female,29,2190,06-02-2020,03-06-2022,1,16677,2,2,Postpaid,31
93166126460,male,35,3486,14-04-2020,,0,19963,2,1,Postpaid,28
63252727827,male,49,3996,04-07-2018,02-09-2023,1,23047,3,1,Prepaid,13
69426741957,female,19,4774,14-01-2020,,0,34070,3,1,Prepaid,11
51535579616,female,38,4952.5,25-12-2018,,0,39608,2,1,Prepaid,16
83014122012,female,37,2440,28-02-2020,,0,16794,2,1,Prepaid,12
10033076960,male,55,730,24-04-2019,03-03-2020,1,3599,1,1,Prepaid,6
73455538442,female,21,3556,28-09-2019,,0,19964,2,1,Prepaid,14
39298097858,female,59,2520,05-12-2020,,0,14027,2,1,Prepaid,1
47222449021,female,31,3150,09-04-2018,,0,20833,2,1,Prepaid,1
56514459660,male,52,2632,22-05-2020,,0,16632,2,1,Prepaid,22
58117715468,male,61,2380,21-02-2020,,0,16825,2,1,Prepaid,2
28916761703,male,26,3106,03-08-2019,19-02-2023,1,15933,2,1,Prepaid,5
48122725157,female,25,4704,05-11-2018,,0,24847,2,1,Prepaid,23
10718729707,male,62,940,13-12-2018,30-07-2019,1,8108,2,4,Postpaid,32
84413920226,female,50,4956,09-06-2019,,0,36903,2,1,Prepaid,14
71995697990,male,43,3080,09-12-2019,,0,18707,2,1,Prepaid,20
71300060682,female,24,909090909090Unlimited Data90Unlimited DataUnlimited Data9090Unlimited DataUnlimited DataUnlimited Data90Unlimited DataUnlimited Data9090Unlimited DataUnlimited Data9090909090909090Unlimited DataUnlimited DataUnlimited Data90Unlimited Data90Unlimited Data90909090Unlimited Data9090Unlimited DataUnlimited Data909090Unlimited Data90Unlimited Data9090909090Unlimited DataUnlimited DataUnlimited DataUnlimited Data90Unlimited DataUnlimited DataUnlimited Data90Unlimited Data90,19-01-2018,,0,55668,2,1,Postpaid,27
73236910189,male,25,2730,24-06-2019,02-09-2022,1,14895,2,1,Prepaid,4
14260939280,female,54,3360,10-05-2019,,0,21075,2,1,Prepaid,18
75754196834,female,58,3696,26-06-2018,,0,23623,2,1,Prepaid,3
69267683206,male,65,3780,10-08-2018,,0,25650,2,1,Prepaid,2
93056101659,female,34,4548,18-08-2018,,0,22689,2,1,Prepaid,6
19072978757,male,42,2630,22-06-2020,,0,19825,2,1,Postpaid,30
26752604034,male,34,112Unlimited Data112Unlimited Data112Unlimited Data112112Unlimited DataUnlimited Data112Unlimited Data112112112112112112Unlimited DataUnlimited DataUnlimited DataUnlimited Data112Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data112112Unlimited Data112Unlimited Data112112Unlimited Data112Unlimited Data112112112112112,11-05-2020,,0,36956,2,1,Prepaid,11
34738062457,male,51,2982,16-06-2019,15-09-2022,1,15175,2,1,Prepaid,5
33652234723,female,45,2128,08-08-2018,07-03-2022,1,14785,2,1,Prepaid,1
78535508409,female,49,4144,15-08-2020,,0,21017,2,1,Prepaid,11
59131256933,female,43,3368,17-02-2020,,0,16952,2,1,Prepaid,5
12988451224,male,24,4378,18-08-2019,,0,21659,2,1,Prepaid,10
51698680312,male,59,4730,17-03-2018,,0,25099,2,1,Prepaid,6
32524873855,male,29,3782,08-10-2020,,0,20797,2,1,Postpaid,28
26276526505,male,55,3640,06-11-2018,,0,24901,2,1,Prepaid,22
51517472885,male,59,2520,02-09-2020,,0,14940,1,1,Prepaid,21
71773098938,female,58,4310,15-02-2018,24-09-2020,1,34880,2,5,Postpaid,33
40029886544,female,25,1574,10-05-2020,11-03-2022,1,9737,4,1,Postpaid,30
78530906594,male,48,2856,20-09-2018,30-08-2022,1,16948,2,1,Prepaid,24
23081191553,male,26,4000,05-06-2018,,0,22192,2,1,Prepaid,12
35310458966,male,29,3500,12-02-2018,,0,24587,2,1,Prepaid,2
15549763762,female,25,786,29-03-2019,18-03-2020,1,4206,2,1,Prepaid,4
77739412138,female,24,168Unlimited DataUnlimited Data168168Unlimited Data168168168Unlimited DataUnlimited Data168168Unlimited DataUnlimited Data168168168168168Unlimited DataUnlimited DataUnlimited Data168,30-12-2019,,0,25954,2,1,Prepaid,21
32993472414,male,64,4228,03-05-2018,,0,27947,2,1,Prepaid,18
71889964995,male,26,1460,13-12-2019,23-11-2021,1,7298,2,1,Prepaid,5
40155134648,male,32,1129070Unlimited Data11211290Unlimited Data70112709070707070Unlimited DataUnlimited DataUnlimited Data90907070Unlimited Data11270Unlimited Data9011211270Unlimited Data11211290,30-04-2020,,0,27017,4,1,Postpaid,27
71265380943,male,63,1236,08-08-2019,23-04-2022,1,10001,2,1,Prepaid,2
91945371058,female,31,2012.5,12-08-2020,,0,14789,2,1,Prepaid,16
13895885883,female,43,1470,28-01-2018,15-07-2019,1,8171,2,1,Prepaid,15
41756200789,female,49,2786,13-08-2020,,0,21459,2,4,Postpaid,32
19343103770,male,55,3416,18-06-2019,,0,21029,2,1,Prepaid,18
83472148254,male,25,2240,14-12-2019,,0,14447,2,1,Prepaid,7
47918815854,female,28,2408,11-10-2020,,0,14480,2,1,Prepaid,14
34483218682,male,57,3342.5,31-10-2018,,0,28108,2,2,Postpaid,31
85000765878,male,62,3160,16-10-2018,,0,20740,5,1,Prepaid,7
50645116733,male,28,2960,24-09-2018,,0,21843,2,1,Prepaid,16
53782706197,male,49,3633.5,12-08-2018,,0,24952,4,1,Prepaid,7
85136740016,male,38,5610,17-02-2018,,0,35923,2,1,Prepaid,20
43045272618,female,25,2772,20-05-2019,,0,19485,2,1,Prepaid,2
40461870150,female,55,6214,17-04-2018,27-11-2023,1,47651,2,4,Postpaid,32
34880652751,female,59,3550,01-08-2019,,0,18691,2,1,Prepaid,6
73561831043,female,56,3183.5,14-03-2020,,0,17767,4,1,Prepaid,7
53416895429,male,23,2246,30-04-2018,14-03-2021,1,11704,3,1,Prepaid,4
80165611397,male,64,3198,02-11-2018,,0,19960,2,1,Prepaid,7
96212693776,female,65,3340,11-07-2020,,0,20702,2,1,Postpaid,30
97701477202,female,21,1190,31-07-2020,06-07-2022,1,7540,2,1,Prepaid,14
20593005795,male,47,3080,26-09-2019,,0,19220,2,1,Prepaid,23
53021826516,male,59,168Unlimited DataUnlimited DataUnlimited Data168168Unlimited DataUnlimited Data168Unlimited DataUnlimited Data168168Unlimited Data168Unlimited Data168168168Unlimited Data168168168Unlimited Data168Unlimited Data168,21-09-2018,25-02-2023,1,29097,2,1,Prepaid,13
45952322101,male,65,662,29-04-2018,13-02-2019,1,4868,3,1,Prepaid,12
31859863494,male,25,2688,02-01-2020,,0,18285,2,1,Prepaid,2
51653270803,female,31,2646,13-09-2020,,0,15605,2,1,Prepaid,13
65240540521,female,59,3640,09-01-2020,,0,21933,2,1,Prepaid,22
43121040172,male,53,3102,29-06-2020,08-12-2023,1,18350,5,1,Prepaid,10
33440752824,female,48,6790,28-01-2018,,0,36055,2,1,Prepaid,11
16709601159,male,62,2270,10-08-2020,,0,18913,2,2,Postpaid,31
79767509338,female,28,2814,07-11-2018,,0,18635,2,1,Prepaid,12
55039696336,male,36,3422,19-10-2018,,0,21479,3,1,Prepaid,24
15538883893,male,53,2688,12-12-2019,,0,16888,2,1,Prepaid,2
72908648486,male,33,2268,08-06-2020,,0,14848,2,1,Prepaid,1
25669658618,female,55,2315.5,22-03-2018,04-03-2021,1,15194,4,1,Prepaid,16
76148789077,female,53,1848,22-06-2019,20-07-2021,1,10863,2,1,Prepaid,15
70010584707,male,61,1460,26-01-2020,21-01-2022,1,7398,1,1,Prepaid,5
75702832775,male,27,3916,06-11-2018,,0,20001,3,1,Prepaid,6
72327057790,female,36,3000,02-03-2019,,0,19243,2,1,Prepaid,7
54232547771,male,31,2940,24-04-2020,,0,17097,2,1,Prepaid,14
91453782936,female,32,3266.5,14-12-2019,,0,16793,2,1,Prepaid,6
58594699105,male,49,3424,03-05-2019,,0,17378,2,1,Prepaid,23
40426868061,female,58,2712,13-03-2020,,0,16708,3,1,Prepaid,13
88487784383,female,63,2905.5,12-01-2019,,0,18393,2,1,Prepaid,7
31672093509,female,56,2499,18-12-2018,02-11-2022,1,15966,2,1,Prepaid,16
77534099264,male,23,2652,09-07-2020,,0,16258,3,1,Prepaid,21
47744841802,male,35,1642.5,29-12-2020,,0,10497,1,1,Prepaid,7
18186996825,male,32,2358,14-12-2020,,0,12095,2,1,Prepaid,5
23098074602,male,44,2054,05-07-2020,,0,13147,2,1,Prepaid,12
50100264986,male,33,3360,11-04-2019,,0,23160,2,1,Prepaid,22
58252462206,female,56,1638,23-03-2020,15-05-2022,1,12150,2,2,Postpaid,31
28541845965,female,55,3304,12-06-2018,01-10-2023,1,25448,2,1,Prepaid,25
41993285765,male,60,3368,14-10-2019,,0,18895,4,1,Prepaid,4
82582390662,male,48,2744,12-03-2020,,0,16159,2,1,Prepaid,14
40788538667,male,26,Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data70Unlimited Data707070707070Unlimited DataUnlimited Data7070Unlimited DataUnlimited Data70Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data70Unlimited DataUnlimited Data70Unlimited DataUnlimited Data707070Unlimited DataUnlimited Data7070707070Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data70Unlimited Data,22-10-2019,,0,44678,2,1,Postpaid,29
73496737110,female,46,2202.5,30-09-2020,,0,13742,2,1,Prepaid,7
37015956739,female,28,3294,29-07-2019,,0,19485,4,1,Prepaid,13
12994137030,female,42,2190,07-04-2020,,0,13996,1,1,Prepaid,7
35084481995,male,31,4788,02-05-2020,,0,38934,2,4,Postpaid,32
29080237023,male,29,2994,13-12-2020,,0,17439,3,1,Prepaid,3
22897513634,female,46,2468,08-08-2020,,0,14746,2,1,Prepaid,8
32127045232,male,62,2929.5,05-05-2019,,0,19411,2,1,Prepaid,7
84411107447,female,45,5488,20-05-2018,,0,49164,2,1,Prepaid,2
14310846177,male,59,2016,24-12-2020,,0,12456,2,1,Prepaid,24
63829868769,male,61,1460,11-06-2020,28-09-2021,1,7198,1,1,Prepaid,6
26475295825,male,59,630,21-07-2019,10-07-2020,1,4295,1,1,Prepaid,1
66278480468,female,35,3760,24-08-2019,,0,19171,2,1,Prepaid,4
34563144254,female,60,1715,22-09-2020,25-07-2023,1,12060,2,1,Prepaid,16
56007931593,female,27,5488,26-04-2018,,0,28270,2,1,Prepaid,9
82868273461,female,31,3150,15-06-2018,11-04-2021,1,16674,2,1,Prepaid,17
14949339108,male,46,3472,10-09-2019,,0,22987,2,1,Prepaid,9
88462646836,male,25,3078,04-08-2020,,0,19243,2,1,Postpaid,27
51897297942,male,55,168168168Unlimited DataUnlimited DataUnlimited DataUnlimited Data168Unlimited Data168Unlimited Data168168Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data168168168,11-09-2018,27-01-2022,1,25553,2,1,Prepaid,23
10490532762,male,46,2250,15-06-2020,,0,15291,2,1,Prepaid,19
86866033281,female,49,3930,30-07-2019,,0,21297,2,1,Prepaid,5
89056893936,female,42,Unlimited Data547.5115.5126Unlimited Data547.5115.5547.5,25-08-2019,16-12-2022,1,15356,4,1,Prepaid,7
69947098698,male,63,Unlimited Data126168168126126126168Unlimited DataUnlimited DataUnlimited Data126168126Unlimited Data168168Unlimited Data168168Unlimited Data168168168126168,26-01-2019,,0,26384,4,1,Prepaid,21
11678848090,female,48,3380,28-04-2020,,0,30004,2,4,Postpaid,32
98566740229,male,56,2826,01-02-2018,04-07-2020,1,15114,2,1,Prepaid,13
26276492727,female,28,224,17-07-2020,18-10-2020,1,1636,2,1,Prepaid,3
96582911707,female,54,2436,30-09-2020,,0,18003,2,1,Prepaid,2
41728280158,male,46,4956,12-07-2019,,0,33318,2,2,Postpaid,31
37379038472,male,47,5040,19-02-2018,,0,28440,2,1,Prepaid,15
11488787553,female,29,5010,03-06-2018,,0,31337,2,1,Postpaid,27
82402306372,male,65,3484,18-11-2019,21-07-2022,1,18628,2,1,Prepaid,9
89242948611,female,23,3266,19-12-2019,,0,18835,5,1,Prepaid,21
77045725223,female,65,5208,14-10-2018,,0,26445,2,1,Prepaid,10
42371129653,female,60,2278.5,26-10-2020,,0,13559,2,1,Prepaid,10
33137563440,female,59,3248,17-08-2019,,0,20694,2,1,Prepaid,18
85537663074,male,23,56Unlimited Data56Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data56Unlimited Data56Unlimited Data56Unlimited Data56565656Unlimited Data56Unlimited Data,07-01-2020,12-10-2021,1,18492,2,1,Postpaid,29
19518815060,female,54,3990,08-01-2018,,0,24680,2,1,Prepaid,18
67020376306,male,53,3608,21-12-2018,,0,23931,2,1,Prepaid,8
29111731611,male,60,3422,13-04-2019,,0,19925,2,1,Prepaid,7
85560332641,male,46,2226,21-12-2020,,0,16404,2,1,Prepaid,2
51430323860,female,37,7560,22-03-2019,,0,37198,2,1,Prepaid,11
11875678755,female,34,2856,06-06-2019,23-03-2023,1,16920,2,1,Prepaid,21
17087342340,male,57,4052,27-09-2019,,0,29491,5,1,Prepaid,12
19935375372,male,33,3874,27-03-2019,,0,20127,2,1,Prepaid,5
75306343587,female,41,2358,30-03-2020,,0,14975,2,1,Prepaid,7
52151074368,male,44,2092.5,18-10-2020,26-12-2023,1,12750,2,1,Postpaid,28
57687631465,male,49,Unlimited Data48115.54850Unlimited Data50115.5Unlimited Data5048115.5140Unlimited Data115.5140501404814048504848140Unlimited Data48140115.5140Unlimited Data14050115.550Unlimited Data5050Unlimited Data,28-06-2019,,0,33501,5,1,Postpaid,29
49489522427,female,29,3728,21-12-2018,,0,22754,5,1,Prepaid,4
17583868132,male,62,4046,08-10-2018,,0,24776,2,1,Prepaid,20
44869683536,male,24,4284,28-01-2020,,0,21251,2,1,Prepaid,10
18763515579,male,47,4452,15-06-2018,,0,25621,2,1,Prepaid,23
33776528312,male,63,6258,12-08-2018,,0,60557,2,1,Prepaid,3
46045389039,female,59,2876,30-12-2019,,0,28751,2,1,Prepaid,26
72755714069,female,45,168168730168730Unlimited Data84Unlimited Data16816884730730,07-07-2019,15-12-2023,1,21855,5,1,Prepaid,6
42580100134,male,18,3960,13-05-2019,,0,20390,2,1,Prepaid,5
74562338117,female,29,3870,26-08-2019,,0,21271,4,1,Prepaid,6
50662856687,male,59,3762,01-02-2019,,0,19309,2,1,Prepaid,5
74302453489,male,34,5362,18-06-2018,,0,29950,2,1,Prepaid,17
54057704772,female,29,7140,11-05-2019,,0,59815,2,5,Postpaid,33
95000421735,male,27,2898,19-03-2019,,0,18219,2,1,Prepaid,12
84557175990,male,52,Unlimited DataUnlimited DataUnlimited Data270270270Unlimited DataUnlimited Data270,02-04-2020,11-08-2022,1,13001,2,1,Prepaid,12
30774225251,male,46,5228,03-07-2018,,0,26623,2,1,Prepaid,8
75760304064,female,18,3702,16-06-2018,,0,22960,2,1,Prepaid,7
54041122643,male,36,5676,16-04-2019,,0,30895,4,1,Prepaid,14
24989709426,female,25,1176,29-03-2019,09-09-2020,1,11759,2,5,Postpaid,33
38661553823,female,43,4368,23-04-2020,,0,40183,2,5,Postpaid,33
29140224177,male,30,3864,12-08-2018,,0,24144,2,1,Prepaid,14
20493714916,male,24,2526,22-11-2020,,0,12744,2,1,Prepaid,6
16754924063,female,55,2898,14-05-2019,30-12-2023,1,18431,2,1,Prepaid,1
80720590468,male,52,3276,28-01-2020,,0,18687,2,1,Prepaid,15
55412383109,male,41,2444,24-03-2020,,0,19690,2,1,Prepaid,22
88280326534,male,62,5012,14-06-2020,,0,43107,2,1,Prepaid,15
89745744432,male,30,2142,18-04-2020,,0,13590,2,1,Prepaid,12
97224882437,male,43,3444,01-12-2018,,0,22250,2,1,Prepaid,24
45243898139,male,26,3222,25-02-2018,22-06-2021,1,19473,2,1,Prepaid,26
87278800850,male,29,5712,05-04-2018,,0,44894,2,1,Prepaid,14
90180390356,female,60,4200,07-03-2018,,0,24670,2,1,Prepaid,13
65052138026,male,43,3948.5,17-07-2019,,0,23843,3,1,Postpaid,28
46041055096,male,41,1020,07-10-2020,22-12-2021,1,6082,2,1,Prepaid,21
18160138271,female,32,3616.5,04-11-2018,,0,22903,5,1,Prepaid,7
76691305099,male,35,115.5,23-04-2020,03-07-2020,1,799,1,1,Prepaid,16
55418815772,female,31,730,02-04-2020,19-12-2020,1,3599,1,1,Prepaid,6
45238470848,male,63,792,06-02-2019,17-06-2020,1,5235,2,1,Prepaid,2
27831304321,male,39,1078,28-03-2020,05-12-2021,1,7673,2,1,Prepaid,22
42122703715,female,38,5054,02-03-2018,,0,28617,2,1,Prepaid,1
93827094645,male,37,3288,25-12-2018,18-10-2023,1,21600,2,1,Prepaid,16
65658066990,male,57,2660,28-07-2020,,0,15696,2,1,Prepaid,17
56179107334,male,49,5330,24-10-2019,,0,28383,2,1,Prepaid,17
72979227515,female,54,126Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data126Unlimited DataUnlimited Data126Unlimited DataUnlimited DataUnlimited Data126Unlimited Data126126Unlimited Data126126Unlimited Data126Unlimited DataUnlimited DataUnlimited Data126126Unlimited DataUnlimited Data,09-12-2019,,0,31067,2,1,Postpaid,29
97840015711,male,28,1200,03-10-2020,,0,11975,1,1,Prepaid,26
85274472067,male,53,5900,04-01-2018,,0,38120,5,1,Prepaid,20
59960822427,female,26,3168,18-07-2018,,0,22059,2,1,Prepaid,26
78431866338,male,31,2470,26-04-2018,10-01-2021,1,12832,2,1,Prepaid,6
19678039483,female,65,4200,27-08-2020,,0,31817,2,4,Postpaid,32
10096889131,male,51,3914,27-09-2019,,0,24937,2,1,Postpaid,30
52368399893,male,55,4040,17-03-2020,21-10-2023,1,25028,4,1,Postpaid,28
39974579636,male,38,2926,08-03-2020,,0,18061,2,1,Prepaid,18
19572916555,female,62,1128,15-10-2020,23-04-2022,1,7281,5,1,Prepaid,21
40961468427,female,61,Unlimited Data270270Unlimited Data,11-11-2020,30-12-2021,1,5900,2,1,Postpaid,29
31936933102,male,46,1848,16-01-2018,14-05-2020,1,12384,2,1,Prepaid,19
18141028369,male,25,1250,11-04-2020,11-10-2021,1,7023,3,1,Postpaid,27
16176166716,male,27,3998,07-02-2018,,0,22625,4,1,Prepaid,14
18102587362,female,30,3232,18-01-2020,,0,19351,5,1,Prepaid,12
47475738784,male,21,4800,13-03-2020,,0,27044,2,1,Postpaid,27
37738419651,female,26,Unlimited Data,10-12-2018,09-01-2019,1,1201,1,1,Postpaid,29
60141347198,male,33,Unlimited DataUnlimited DataUnlimited DataUnlimited Data90909090Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data90909090909090Unlimited DataUnlimited Data90Unlimited DataUnlimited Data90Unlimited Data90909090Unlimited Data90Unlimited DataUnlimited Data90Unlimited DataUnlimited Data9090Unlimited Data90Unlimited DataUnlimited Data90Unlimited DataUnlimited DataUnlimited Data90,10-10-2019,,0,43249,2,1,Postpaid,27
19403272640,male,34,Unlimited DataUnlimited Data50505050Unlimited Data50Unlimited Data50Unlimited DataUnlimited DataUnlimited Data50Unlimited DataUnlimited Data5050Unlimited DataUnlimited DataUnlimited Data5050505050Unlimited Data50Unlimited Data50Unlimited Data50505050Unlimited DataUnlimited DataUnlimited Data50Unlimited DataUnlimited Data5050Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data50505050Unlimited Data5050Unlimited Data50Unlimited DataUnlimited Data5050Unlimited Data5050Unlimited Data,16-05-2018,,0,52565,2,1,Postpaid,29
96034575911,female,26,2688,28-11-2020,,0,14511,2,1,Prepaid,23
23833059999,male,28,1610,08-04-2018,30-07-2019,1,7949,2,1,Prepaid,6
40791702361,male,61,2436,05-12-2020,,0,13547,2,1,Prepaid,16
13344189160,female,32,3360,12-11-2019,,0,24048,2,1,Postpaid,30
15240226260,female,40,1810.5,02-10-2020,,0,11718,2,1,Prepaid,22
78026852819,female,55,2731,19-01-2020,,0,15451,5,1,Prepaid,10
90060859810,male,31,3528,14-10-2019,,0,22870,2,1,Prepaid,13
11844269073,female,59,4852,01-06-2020,,0,26462,2,1,Prepaid,25
18357423175,male,47,3470,07-12-2019,,0,20157,2,1,Prepaid,4
19143608141,male,43,2856,31-01-2020,,0,17969,2,1,Prepaid,14
66031330014,female,63,3766,25-03-2019,,0,22283,2,1,Prepaid,24
72246655273,male,60,5082,11-02-2018,,0,36129,2,1,Prepaid,19
70658244579,male,56,4550,23-07-2018,,0,39069,2,1,Prepaid,20
11613717182,female,56,7266,27-02-2018,,0,39425,2,1,Postpaid,28
26868320557,male,21,4848Unlimited Data4848Unlimited Data4848Unlimited Data4848484848Unlimited Data48Unlimited DataUnlimited Data48Unlimited DataUnlimited Data4848Unlimited Data48Unlimited Data48Unlimited Data4848Unlimited DataUnlimited Data48,23-03-2020,,0,25193,2,1,Prepaid,26
93598318431,female,27,3696,18-11-2019,,0,19281,2,1,Prepaid,10
59453129619,female,63,2628,01-03-2019,,0,17366,2,1,Prepaid,1
62710471101,male,51,876,18-05-2018,04-08-2019,1,5256,2,1,Prepaid,8
37464775527,male,41,3612,08-10-2019,,0,20686,3,1,Prepaid,13
19452101451,male,38,1080,20-04-2018,17-08-2019,1,5844,2,1,Prepaid,17
74215406624,female,36,1722,16-07-2020,20-09-2023,1,12405,2,1,Prepaid,2
79896129001,male,32,3000,08-03-2020,,0,16644,2,1,Prepaid,4
30107648800,male,52,4490,15-01-2018,,0,23980,2,1,Prepaid,4
52808475885,female,29,1512,29-12-2018,19-09-2020,1,10372,2,1,Prepaid,19
34997557846,male,39,4368,07-02-2018,,0,26434,2,1,Prepaid,13
67466747337,male,62,4238,19-08-2018,,0,21138,2,1,Prepaid,6
47931221613,female,65,4144,07-04-2018,,0,25520,2,1,Prepaid,13
95531423104,female,46,3874,16-10-2019,,0,21977,2,1,Prepaid,10
26433776195,male,40,987,20-05-2020,13-02-2022,1,7237,2,1,Prepaid,16
87858547674,female,55,1904,29-11-2020,,0,14713,2,1,Prepaid,3
61321211388,female,29,4368,18-09-2019,,0,31547,2,4,Postpaid,32
95244619973,female,60,730730Unlimited DataUnlimited Data730Unlimited DataUnlimited DataUnlimited DataUnlimited Data,08-07-2020,,0,18303,2,1,Postpaid,29
66293982318,female,61,4452,26-09-2019,,0,25755,2,1,Prepaid,15
66798371984,male,27,2610,20-12-2020,,0,15000,2,1,Prepaid,4
21637416802,male,57,2062.5,06-05-2020,,0,13329,3,1,Prepaid,9
99640073012,female,37,3756,27-02-2019,,0,21523,5,1,Prepaid,4
93896861307,female,65,3090,09-09-2019,04-12-2023,1,21687,2,1,Prepaid,12
92316042458,male,29,2750,28-04-2020,,0,14342,2,1,Prepaid,14
48132822309,male,21,1992,25-08-2020,,0,13754,2,1,Prepaid,21
33393532399,male,21,2853,30-01-2019,,0,18786,2,1,Prepaid,12
48767708785,male,51,1360,17-08-2020,24-03-2022,1,8596,2,1,Prepaid,19
40243134605,male,28,3266.5,06-07-2019,,0,16993,3,1,Prepaid,6
54605939485,female,28,3500,19-09-2020,,0,25593,2,1,Prepaid,24
27083891689,male,48,3762,25-01-2019,,0,18809,2,1,Prepaid,6
63217201608,male,22,1346,03-08-2018,24-04-2019,1,8559,3,1,Prepaid,4
67770555907,female,44,2799.5,29-08-2019,,0,17874,2,1,Prepaid,7
30244402468,female,57,5180,07-01-2018,,0,29473,4,1,Prepaid,10
45230147165,male,32,3352.5,28-09-2018,,0,22377,3,1,Prepaid,16
54576280804,male,39,168Unlimited Data168168Unlimited Data168Unlimited Data168168Unlimited Data168168168Unlimited Data168168168Unlimited Data168Unlimited Data168Unlimited Data,09-02-2020,,0,23552,2,1,Postpaid,29
92039639959,female,60,3860,28-12-2018,,0,20098,2,1,Prepaid,6
72325498937,female,26,4264,04-02-2019,,0,20756,2,1,Prepaid,6
36605720978,female,48,2862,23-09-2019,,0,17980,2,1,Prepaid,7
71198036120,female,46,2890,14-01-2020,,0,20001,2,1,Prepaid,7
19956910064,male,21,Unlimited Data56Unlimited DataUnlimited DataUnlimited DataUnlimited Data5656565656Unlimited Data5656Unlimited DataUnlimited DataUnlimited Data5656Unlimited DataUnlimited Data56Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data56Unlimited DataUnlimited DataUnlimited Data56Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data56Unlimited Data5656Unlimited DataUnlimited Data5656565656565656Unlimited Data56Unlimited DataUnlimited DataUnlimited DataUnlimited Data565656Unlimited Data565656,19-07-2018,,0,54683,2,1,Prepaid,25
90641367736,female,51,Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data168168168Unlimited DataUnlimited Data168168168168Unlimited Data168168168Unlimited Data168168168168Unlimited DataUnlimited Data,03-02-2019,16-04-2023,1,27169,2,1,Postpaid,29
92985924035,male,35,2310,27-10-2019,18-05-2023,1,15846,2,1,Prepaid,12
28878018928,male,45,3612,26-12-2019,,0,24767,2,4,Postpaid,32
72891276421,female,60,3222,24-08-2019,,0,19109,3,1,Prepaid,19
52071630653,male,64,3148,20-12-2019,,0,23089,5,1,Prepaid,3
83824518364,male,36,5152,29-07-2018,,0,38538,2,1,Prepaid,21
34698046084,female,59,2302,06-11-2020,,0,11613,2,1,Prepaid,25
91527574226,female,60,966,22-02-2018,09-03-2019,1,8105,2,2,Postpaid,31
48515044501,female,43,6510,20-10-2018,,0,58560,2,4,Postpaid,32
59865788413,female,27,1460,22-09-2020,12-05-2022,1,7398,1,1,Prepaid,5
49563361885,female,55,5936,23-02-2018,,0,35485,2,1,Prepaid,10
18498490204,male,57,3910,28-08-2018,,0,23409,2,1,Prepaid,24
35133092990,female,38,2688,01-08-2020,,0,15642,2,1,Prepaid,21
83391849028,male,52,4928,21-01-2018,07-06-2023,1,26466,2,1,Prepaid,11
75007852205,female,37,547.5,27-05-2018,26-05-2019,1,3499,1,1,Prepaid,7
71214277819,female,37,3734,12-09-2019,,0,18444,2,1,Prepaid,6
31359050108,female,36,4620,08-03-2018,,0,27294,2,1,Prepaid,13
10019091252,female,52,3864,06-10-2018,,0,22922,2,1,Prepaid,18
50811242767,male,57,2632,23-12-2019,07-08-2023,1,16489,2,1,Prepaid,14
42874839532,female,43,4938,27-01-2018,,0,25605,2,1,Prepaid,5
69442112188,female,53,3256,18-09-2019,,0,16688,3,1,Prepaid,5
97893114832,female,49,168,28-03-2018,29-05-2018,1,994,1,1,Prepaid,23
71137058405,female,62,3256,29-05-2020,,0,17184,2,1,Prepaid,4
21766955821,male,47,3046,07-03-2018,17-04-2022,1,15843,2,1,Prepaid,5
66960067190,female,50,3592,29-04-2019,,0,19172,2,1,Prepaid,4
99628067737,female,32,4860,28-02-2020,,0,35944,2,4,Postpaid,32
